shipment_id,order_id,ship_date,delivery_date,delivery_status,shipping_cost,weight
S01758,O01389,2023/03/30,,Returned,4000.0,2000g
S01759,O02810,2023-09-28,2023-09-29,In Transit,5000.0,3kg
S01760,O03768,08-07-2023,2023/07/12,In Transit,5000.0,2kg
S01761,O04152,23-09-2023,2023/09/27,Returned,4000.0,2kg
S01762,O04980,06-04-2023,09-04-2023,Returned,4000.0,2000g
S01763,O00385,2023-09-12,2023/09/16,Delivered,5000.0,-1kg
S01764,O03881,14-02-2023,2023/02/22,Delivered,5000.0,2kg
S01765,O01850,2023-05-26,,In Transit,4000.0,-1kg
S01766,O00541,13-09-2023,2023-09-21,In Transit,5000.0,3kg
S01767,O02228,2023-11-24,2023-11-25,Delivered,5000.0,1.5 KG
S01768,O01956,2023/01/31,2023-02-03,In Transit,5000.0,2000g
S01769,O00065,2023-02-10,,Returned,4000.0,2kg
S01770,O02910,2023/12/05,2023-12-07,In Transit,,1.5 KG
S01771,O02183,2023/05/28,05-06-2023,In Transit,4500.0,-1kg
S01772,O00618,23-09-2023,2023/09/28,Returned,5000.0,2000g
S01773,O05204,2023-10-07,11-10-2023,In Transit,,2000g
S01774,O03992,2023-01-23,02-02-2023,Returned,,2kg
S01775,O04941,2023-04-05,2023/04/15,Delivered,4000.0,3kg
S01776,O01075,2023/07/12,14-07-2023,Returned,,3kg
S01777,O00577,2023/03/11,2023/03/18,Returned,5000.0,-1kg
S01778,O04702,18-10-2023,2023/10/26,Delivered,,-1kg
S01779,O02908,2023/08/22,2023/08/27,In Transit,4500.0,3kg
S01780,O03685,2023/08/15,21-08-2023,In Transit,,-1kg
S01781,O01752,2023-12-21,2023-12-30,In Transit,4500.0,2kg
S01782,O03370,2023/09/26,,Returned,4000.0,-1kg
S01783,O01925,25-04-2023,30-04-2023,Returned,5000.0,1.5 KG
S01784,O03555,13-09-2023,20-09-2023,Delivered,,1.5 KG
S01785,O04461,2023-07-08,2023/07/15,Returned,4500.0,1.5 KG
S01786,O00666,2023-08-24,2023-08-28,Delivered,4000.0,2kg
S01787,O05228,2023/06/20,2023/06/28,Returned,4000.0,3kg
S01788,O04303,2023/01/08,2023/01/11,In Transit,4500.0,-1kg
S01789,O03263,2023/11/13,2023/11/14,Returned,4000.0,-1kg
S01790,O00261,2023/08/13,2023-08-23,Returned,5000.0,-1kg
S01791,O01043,07-04-2023,2023/04/09,In Transit,4000.0,2000g
S01792,O02405,16-11-2023,,In Transit,,2kg
S01793,O05227,2023/10/07,2023/10/12,In Transit,,2kg
S01794,O00915,27-12-2023,2023/12/30,Returned,4500.0,3kg
S01795,O03089,03-05-2023,2023/05/10,Delivered,4500.0,2kg
S01796,O03420,14-03-2023,2023-03-21,In Transit,5000.0,3kg
S01797,O04971,2023/07/14,,In Transit,5000.0,2kg
S01798,O02020,15-03-2023,21-03-2023,In Transit,5000.0,2kg
S01799,O05076,09-02-2023,2023-02-11,Delivered,4500.0,2000g
S01800,O04998,2023/10/21,2023-10-24,In Transit,5000.0,3kg
S01801,O04982,2023-10-09,2023-10-10,Delivered,4000.0,2kg
S01802,O04548,26-10-2023,2023-10-27,Delivered,4500.0,-1kg
S01803,O00892,2023-11-21,,In Transit,5000.0,-1kg
S01804,O02103,15-02-2023,21-02-2023,In Transit,5000.0,1.5 KG
S01805,O02026,16-04-2023,2023/04/22,Delivered,,2000g
S01806,O05076,14-02-2023,2023-02-21,Delivered,4000.0,-1kg
S01807,O01636,2023/04/30,05-05-2023,In Transit,5000.0,2kg
S01808,O03657,2023-05-31,06-06-2023,Returned,5000.0,2kg
S01809,O04642,14-02-2023,18-02-2023,In Transit,5000.0,-1kg
S01810,O03564,11-11-2023,2023/11/19,Returned,5000.0,1.5 KG
S01811,O02168,2023-02-03,09-02-2023,In Transit,,2000g
S01812,O04783,2023-02-03,09-02-2023,Delivered,5000.0,2000g
S01813,O01608,2023/06/29,01-07-2023,Delivered,,1.5 KG
S01814,O04903,2023/03/20,2023/03/25,In Transit,4500.0,2kg
S01815,O01674,2023-03-16,2023-03-18,In Transit,5000.0,1.5 KG
S01816,O03516,2023/05/24,28-05-2023,In Transit,5000.0,3kg
S01817,O04595,2023/02/20,2023-02-23,In Transit,5000.0,3kg
S01818,O00778,2023/07/16,2023/07/20,Returned,4000.0,1.5 KG
S01819,O03203,2023-03-07,2023/03/11,In Transit,4500.0,-1kg
S01820,O00980,2023-02-26,2023/03/08,In Transit,5000.0,1.5 KG
S01821,O04184,2023-04-19,,In Transit,4000.0,1.5 KG
S01822,O04358,2023-02-27,09-03-2023,In Transit,5000.0,-1kg
S01823,O04045,20-10-2023,,In Transit,5000.0,3kg
S01824,O03577,2023-01-05,07-01-2023,Delivered,4000.0,1.5 KG
S01825,O01871,2023-12-27,2023/12/29,Delivered,4500.0,1.5 KG
S01826,O00674,2023-07-11,2023/07/18,Returned,,1.5 KG
S01827,O02548,01-07-2023,2023/07/02,Returned,5000.0,3kg
S01828,O02078,2023/02/23,03-03-2023,Delivered,,3kg
S01829,O01358,2023-09-30,2023-10-09,Returned,4000.0,2000g
S01830,O02338,17-07-2023,2023-07-19,In Transit,4000.0,3kg
S01831,O03999,2023/01/03,10-01-2023,Returned,,1.5 KG
S01832,O01159,2023-03-25,28-03-2023,Delivered,,1.5 KG
S01833,O03710,2023/10/12,2023/10/19,Delivered,4000.0,2000g
S01834,O02059,2023/02/23,26-02-2023,Returned,4500.0,-1kg
S01835,O02844,09-11-2023,,In Transit,4500.0,2kg
S01836,O03627,06-08-2023,2023-08-11,Delivered,4500.0,-1kg
S01837,O04802,03-06-2023,2023/06/04,In Transit,4000.0,2000g
S01838,O01777,01-04-2023,04-04-2023,In Transit,4000.0,2000g
S01839,O03065,02-03-2023,12-03-2023,Delivered,,-1kg
S01840,O02606,2023-05-16,2023/05/25,In Transit,,2kg
S01841,O03505,2023/08/05,,Delivered,5000.0,-1kg
S01842,O01419,2023-04-06,,Returned,,-1kg
S01843,O01023,2023/05/13,18-05-2023,Delivered,4500.0,3kg
S01844,O02050,2023-10-27,03-11-2023,Delivered,4000.0,2kg
S01845,O02643,2023/08/06,2023-08-07,Returned,4000.0,2kg
S01846,O03882,2023/11/25,2023/11/26,Returned,4000.0,1.5 KG
S01847,O00294,2023-10-25,2023/10/31,Delivered,5000.0,3kg
S01848,O02242,15-03-2023,,Returned,4500.0,-1kg
S01849,O04627,11-02-2023,2023/02/14,Delivered,5000.0,1.5 KG
S01850,O02581,2023/02/14,,Delivered,4000.0,-1kg
S01851,O04896,15-10-2023,18-10-2023,Returned,4000.0,2000g
S01852,O05016,2023-12-20,2023-12-25,In Transit,5000.0,1.5 KG
S01853,O01459,2023-03-29,2023/04/07,In Transit,,2kg
S01854,O00102,2023-04-30,09-05-2023,Delivered,4500.0,2kg
S01855,O03111,05-10-2023,2023-10-10,Returned,4500.0,3kg
S01856,O01324,12-12-2023,,Delivered,4500.0,2kg
S01857,O01530,13-03-2023,22-03-2023,Delivered,5000.0,3kg
S01858,O04779,2023/11/16,21-11-2023,Delivered,5000.0,-1kg
S01859,O00900,2023-07-11,12-07-2023,In Transit,,1.5 KG
S01860,O03860,2023/03/06,2023/03/16,Delivered,5000.0,1.5 KG
S01861,O02589,05-11-2023,2023/11/14,Returned,4000.0,2000g
S01862,O01878,2023/12/24,,Returned,,3kg
S01863,O03492,18-11-2023,2023/11/24,Delivered,4500.0,3kg
S01864,O04873,2023/06/15,17-06-2023,In Transit,,2kg
S01865,O00364,2023-08-28,2023/09/07,Returned,5000.0,1.5 KG
S01866,O03002,07-04-2023,2023/04/11,Delivered,5000.0,-1kg
S01867,O01470,2023/04/14,2023-04-20,In Transit,4500.0,3kg
S01868,O04450,2023-11-27,2023-12-04,Returned,4500.0,1.5 KG
S01869,O04439,2023-08-27,,Delivered,4500.0,2000g
S01870,O01194,2023/03/01,,Returned,4500.0,3kg
S01871,O02103,2023/11/02,2023-11-04,Returned,,2000g
S01872,O04756,2023-06-21,,Delivered,,-1kg
S01873,O03465,2023-06-06,2023-06-11,Delivered,,2000g
S01874,O00190,2023/01/01,2023-01-11,Delivered,5000.0,2kg
S01875,O03357,07-05-2023,10-05-2023,Delivered,4000.0,-1kg
S01876,O02845,2023/05/16,26-05-2023,Delivered,5000.0,3kg
S01877,O03990,14-09-2023,2023-09-20,In Transit,5000.0,2000g
S01878,O02334,2023-05-03,2023/05/12,Delivered,4500.0,2000g
S01879,O04935,2023-05-12,2023-05-22,In Transit,4500.0,2kg
S01880,O04296,2023-01-24,2023-01-26,In Transit,4500.0,-1kg
S01881,O05023,2023/10/04,,Returned,4000.0,1.5 KG
S01882,O01561,2023-02-13,23-02-2023,In Transit,4500.0,2kg
S01883,O01946,29-12-2023,,Delivered,4500.0,3kg
S01884,O04707,18-10-2023,,In Transit,5000.0,3kg
S01885,O00944,2023-01-31,2023/02/02,Delivered,,3kg
S01886,O03078,09-07-2023,,Returned,4000.0,2kg
S01887,O04426,15-07-2023,2023/07/23,In Transit,4500.0,2000g
S01888,O04366,2023/04/11,13-04-2023,Returned,,-1kg
S01889,O02721,12-05-2023,16-05-2023,Returned,5000.0,1.5 KG
S01890,O03361,2023-09-22,24-09-2023,Returned,,1.5 KG
S01891,O01440,31-01-2023,,Delivered,4000.0,2kg
S01892,O04018,18-11-2023,2023/11/20,In Transit,4000.0,1.5 KG
S01893,O01415,2023/06/17,2023-06-26,Delivered,5000.0,1.5 KG
S01894,O03603,2023-08-26,2023/09/01,Delivered,,3kg
S01895,O02179,09-06-2023,,In Transit,,2kg
S01896,O00500,11-05-2023,2023/05/14,In Transit,,2000g
S01897,O04071,17-02-2023,,In Transit,4500.0,3kg
S01898,O02468,2023-08-14,2023/08/20,In Transit,5000.0,2000g
S01899,O04699,2023-11-12,,Returned,4500.0,2kg
S01900,O04812,11-01-2023,2023/01/16,In Transit,4000.0,2000g
S01901,O01185,2023/02/26,2023/03/02,In Transit,4000.0,3kg
S01902,O00394,2023/08/23,30-08-2023,In Transit,4500.0,1.5 KG
S01903,O02103,2023-11-26,2023-11-27,In Transit,,3kg
S01904,O04863,10-09-2023,,Returned,5000.0,2kg
S01905,O01072,23-05-2023,24-05-2023,Returned,4000.0,-1kg
S01906,O01832,2023/06/17,,In Transit,5000.0,2kg
S01907,O04659,2023-03-13,21-03-2023,In Transit,4000.0,1.5 KG
S01908,O04974,27-11-2023,2023-11-30,Delivered,,-1kg
S01909,O01420,2023-08-02,2023-08-11,Delivered,,2kg
S01910,O01555,2023-06-21,26-06-2023,Delivered,5000.0,3kg
S01911,O01048,2023/04/20,2023/04/23,Delivered,5000.0,1.5 KG
S01912,O02656,2023/12/17,22-12-2023,In Transit,4500.0,2kg
S01913,O03712,2023-02-18,2023-02-24,Delivered,5000.0,2000g
S01914,O03306,01-06-2023,05-06-2023,Delivered,,2000g
S01915,O01583,2023/12/18,,In Transit,4000.0,1.5 KG
S01916,O03102,28-05-2023,2023-05-30,Returned,,2000g
S01917,O02980,24-09-2023,26-09-2023,Delivered,4000.0,2kg
S01918,O01699,09-03-2023,,Returned,5000.0,-1kg
S01919,O00025,2023/02/18,20-02-2023,In Transit,,2000g
S01920,O00717,2023-03-10,2023-03-16,Delivered,4000.0,1.5 KG
S01921,O02378,08-01-2023,2023/01/10,Returned,5000.0,3kg
S01922,O02491,2023/05/17,23-05-2023,In Transit,,-1kg
S01923,O04767,2023-12-31,06-01-2024,In Transit,5000.0,2kg
S01924,O03977,2023-03-04,05-03-2023,In Transit,,2000g
S01925,O01000,20-11-2023,28-11-2023,In Transit,4000.0,1.5 KG
S01926,O00047,25-01-2023,2023-01-28,Delivered,4000.0,-1kg
S01927,O00750,2023-07-26,2023-07-31,Returned,4000.0,2000g
S01928,O00692,2023/11/03,2023/11/11,Delivered,5000.0,2kg
S01929,O00562,2023/06/12,,Delivered,,2kg
S01930,O05042,15-12-2023,16-12-2023,In Transit,4500.0,1.5 KG
S01931,O00388,2023/11/21,2023-11-23,In Transit,4000.0,2kg
S01932,O00328,2023-02-09,,Delivered,4500.0,-1kg
S01933,O00293,2023/01/25,2023-01-28,In Transit,4500.0,-1kg
S01934,O03420,2023-10-01,2023-10-07,Delivered,4500.0,1.5 KG
S01935,O03868,18-12-2023,2023/12/21,Returned,4000.0,3kg
S01936,O01496,04-11-2023,,Delivered,4000.0,2000g
S01937,O02194,28-09-2023,29-09-2023,Returned,,2000g
S01938,O03790,31-08-2023,2023-09-06,Returned,4500.0,3kg
S01939,O01345,11-10-2023,2023-10-16,Delivered,4000.0,2000g
S01940,O02805,17-12-2023,2023/12/25,Returned,5000.0,2kg
S01941,O03327,2023/01/18,23-01-2023,Returned,5000.0,3kg
S01942,O01295,2023/03/16,,Returned,4500.0,2000g
S01943,O05196,21-10-2023,2023/10/26,In Transit,4500.0,3kg
S01944,O02908,2023/12/07,17-12-2023,In Transit,4500.0,2kg
S01945,O02150,01-04-2023,,In Transit,4000.0,3kg
S01946,O04803,2023/02/17,2023-02-24,In Transit,5000.0,1.5 KG
S01947,O01662,2023-10-24,,Returned,4000.0,-1kg
S01948,O03303,2023-05-25,2023-05-27,Returned,4500.0,2000g
S01949,O02162,07-07-2023,2023/07/10,Returned,5000.0,1.5 KG
S01950,O03616,30-03-2023,31-03-2023,In Transit,4000.0,2kg
S01951,O05080,2023-12-13,2023/12/14,Returned,4000.0,2000g
S01952,O03279,2023/10/14,15-10-2023,In Transit,4000.0,3kg
S01953,O00948,2023/11/03,,Returned,4000.0,3kg
S01954,O01295,2023-09-22,2023/10/02,Returned,4000.0,2000g
S01955,O00107,15-08-2023,2023/08/24,Returned,4500.0,2000g
S01956,O00089,2023/07/05,,Delivered,4500.0,2kg
S01957,O00709,2023/05/16,24-05-2023,In Transit,,1.5 KG
S01958,O00584,2023-08-29,2023/09/05,In Transit,4000.0,2000g
S01959,O01884,16-09-2023,21-09-2023,In Transit,4500.0,2kg
S01960,O02199,2023-10-31,2023/11/06,Delivered,5000.0,2000g
S01961,O02126,2023/07/17,21-07-2023,In Transit,4500.0,2000g
S01962,O02733,2023/01/02,,Delivered,4000.0,2kg
S01963,O05055,18-12-2023,2023/12/27,Delivered,4000.0,2kg
S01964,O01049,2023-01-28,2023-02-07,Returned,4000.0,2kg
S01965,O04635,2023-12-26,,Delivered,5000.0,1.5 KG
S01966,O02529,05-02-2023,2023/02/12,In Transit,5000.0,-1kg
S01967,O04345,2023/04/14,2023-04-17,In Transit,,-1kg
S01968,O02371,2023/01/31,2023-02-01,Returned,,-1kg
S01969,O01813,2023/06/17,2023/06/22,In Transit,4000.0,2000g
S01970,O04896,2023-06-29,2023-07-01,Delivered,4500.0,2000g
S01971,O01547,27-01-2023,,Delivered,4500.0,1.5 KG
S01972,O03536,2023-05-13,23-05-2023,Delivered,,-1kg
S01973,O05199,18-06-2023,2023-06-23,Delivered,5000.0,2000g
S01974,O04219,2023-03-31,,Returned,4500.0,2000g
S01975,O04045,03-04-2023,,In Transit,4500.0,1.5 KG
S01976,O01333,21-02-2023,02-03-2023,In Transit,5000.0,1.5 KG
S01977,O03174,2023-11-02,08-11-2023,Returned,4000.0,-1kg
S01978,O00440,2023/08/25,,Returned,4500.0,3kg
S01979,O04723,2023-04-13,2023/04/23,Returned,,-1kg
S01980,O04140,2023-10-24,26-10-2023,Returned,4500.0,1.5 KG
S01981,O04343,2023/06/26,2023-07-01,Delivered,4500.0,1.5 KG
S01982,O01731,06-08-2023,,Delivered,,1.5 KG
S01983,O03646,10-01-2023,13-01-2023,Returned,4000.0,2kg
S01984,O00369,2023-12-04,2023-12-10,Returned,4500.0,2kg
S01985,O03625,2023/10/19,23-10-2023,In Transit,5000.0,2kg
S01986,O02151,18-09-2023,2023/09/20,Delivered,4500.0,2000g
S01987,O01398,2023/06/01,09-06-2023,Returned,5000.0,2000g
S01988,O00858,07-06-2023,2023-06-09,Returned,,-1kg
S01989,O04721,28-06-2023,2023/06/30,In Transit,4000.0,1.5 KG
S01990,O04845,28-02-2023,2023/03/04,Returned,5000.0,2kg
S01991,O03260,11-10-2023,2023/10/12,In Transit,,1.5 KG
S01992,O01882,06-01-2023,16-01-2023,Returned,5000.0,2000g
S01993,O00839,2023-06-10,2023/06/20,In Transit,4000.0,-1kg
S01994,O03113,09-09-2023,2023-09-17,In Transit,4500.0,1.5 KG
S01995,O03642,24-05-2023,2023/05/31,In Transit,,1.5 KG
S01996,O03631,21-02-2023,2023-02-25,Returned,5000.0,2kg
S01997,O03316,2023-09-23,29-09-2023,Delivered,,2kg
S01998,O03524,2023/09/25,2023-10-03,In Transit,,1.5 KG
S01999,O02235,2023-04-15,,Delivered,5000.0,2kg
S02000,O00221,2023/03/26,2023-04-04,Returned,5000.0,2000g
S02001,O04682,2023-12-08,2023-12-13,Delivered,5000.0,1.5 KG
S02002,O00372,11-02-2023,16-02-2023,Returned,5000.0,2000g
S02003,O03891,19-10-2023,2023-10-29,Delivered,5000.0,1.5 KG
S02004,O00554,2023-03-30,08-04-2023,In Transit,5000.0,3kg
S02005,O00205,2023-09-13,,In Transit,4500.0,-1kg
S02006,O02205,2023-04-09,14-04-2023,In Transit,4000.0,2000g
S02007,O03783,2023/02/01,2023-02-08,Returned,4500.0,2000g
S02008,O03264,2023-07-27,30-07-2023,Returned,4000.0,3kg
S02009,O03761,2023-03-18,,Returned,5000.0,3kg
S02010,O03585,2023/01/14,2023-01-21,Delivered,4500.0,2000g
S02011,O02870,2023-04-29,2023/05/05,Delivered,5000.0,1.5 KG
S02012,O04207,2023/06/14,2023-06-24,Delivered,4500.0,2000g
S02013,O00015,20-03-2023,2023/03/24,Delivered,,3kg
S02014,O02260,2023/11/13,2023/11/15,In Transit,,3kg
S02015,O00452,2023-05-16,22-05-2023,Delivered,,3kg
S02016,O01365,25-07-2023,2023-07-26,Returned,4000.0,1.5 KG
S02017,O04239,2023/03/17,,Delivered,5000.0,1.5 KG
S02018,O04866,2023/08/30,06-09-2023,Returned,4000.0,2000g
S02019,O03456,2023-06-10,2023/06/14,Delivered,4000.0,1.5 KG
S02020,O01392,2023/03/03,,Delivered,,3kg
S02021,O00171,2023/04/15,2023-04-21,Delivered,4000.0,1.5 KG
S02022,O01363,11-09-2023,,In Transit,4000.0,2000g
S02023,O00584,2023-07-20,2023/07/29,Returned,5000.0,2000g
S02024,O04450,2023/10/27,2023/11/01,Delivered,4000.0,1.5 KG
S02025,O01569,2023/03/06,,In Transit,,-1kg
S02026,O00978,2023-11-05,2023-11-13,Returned,5000.0,3kg
S02027,O03276,2023-04-11,,Delivered,4000.0,-1kg
S02028,O02605,15-12-2023,17-12-2023,Returned,4500.0,2000g
S02029,O02108,17-08-2023,,Delivered,5000.0,2000g
S02030,O04226,09-11-2023,19-11-2023,In Transit,4000.0,1.5 KG
S02031,O02811,2023-11-11,2023-11-19,Delivered,,2000g
S02032,O04219,2023-07-06,15-07-2023,In Transit,4000.0,1.5 KG
S02033,O00412,2023/01/27,2023/01/28,Delivered,5000.0,-1kg
S02034,O03993,05-05-2023,12-05-2023,Returned,4500.0,3kg
S02035,O04250,2023/08/15,2023/08/17,Returned,4500.0,-1kg
S02036,O01919,2023/04/26,2023-04-30,In Transit,5000.0,1.5 KG
S02037,O02020,01-10-2023,2023/10/11,Delivered,4500.0,-1kg
S02038,O04867,29-05-2023,2023-06-06,Returned,4000.0,-1kg
S02039,O04296,2023/03/03,,Delivered,,3kg
S02040,O05177,2023/07/25,,Delivered,4500.0,1.5 KG
S02041,O01309,15-05-2023,23-05-2023,Delivered,,1.5 KG
S02042,O03658,19-03-2023,,Returned,5000.0,2kg
S02043,O00920,17-08-2023,2023/08/23,In Transit,,-1kg
S02044,O02410,2023-09-03,05-09-2023,In Transit,4500.0,2000g
S02045,O02133,2023/12/21,2023/12/31,Delivered,,2kg
S02046,O03265,2023/09/07,2023/09/16,Returned,5000.0,1.5 KG
S02047,O00148,2023-03-26,2023-04-05,Returned,5000.0,2kg
S02048,O04588,2023/04/20,22-04-2023,Delivered,4500.0,2000g
S02049,O00149,2023-04-11,2023-04-15,Returned,5000.0,1.5 KG
S02050,O03024,18-05-2023,2023/05/22,Delivered,5000.0,1.5 KG
S02051,O04679,09-07-2023,2023/07/10,Returned,5000.0,3kg
S02052,O04432,2023/09/13,23-09-2023,Delivered,4000.0,1.5 KG
S02053,O04778,2023/03/10,2023-03-18,Returned,4000.0,3kg
S02054,O01927,25-12-2023,2024-01-03,Returned,5000.0,2kg
S02055,O03436,02-04-2023,,In Transit,,1.5 KG
S02056,O00330,2023/04/24,2023-05-01,Returned,4500.0,3kg
S02057,O03218,2023/09/03,,In Transit,,2000g
S02058,O02232,2023/05/21,23-05-2023,Delivered,5000.0,2kg
S02059,O02810,2023-05-15,23-05-2023,In Transit,,1.5 KG
S02060,O00120,2023/02/22,23-02-2023,Delivered,4500.0,3kg
S02061,O02469,2023-03-31,2023-04-01,Returned,,1.5 KG
S02062,O03971,2023-12-20,2023-12-26,Returned,4500.0,1.5 KG
S02063,O03990,2023-12-08,,Delivered,4500.0,1.5 KG
S02064,O02352,2023-02-04,2023/02/11,Delivered,,-1kg
S02065,O03597,2023-07-07,15-07-2023,In Transit,,2kg
S02066,O04684,2023-09-18,25-09-2023,Delivered,4500.0,-1kg
S02067,O02714,2023-11-23,2023/11/28,In Transit,4000.0,2000g
S02068,O04374,2023/08/12,22-08-2023,Delivered,,2000g
S02069,O03281,2023-03-23,02-04-2023,In Transit,4000.0,-1kg
S02070,O00159,2023-06-16,2023/06/26,Delivered,5000.0,2kg
S02071,O00191,2023/01/17,2023-01-25,Delivered,4000.0,-1kg
S02072,O01665,2023/09/02,2023/09/04,In Transit,5000.0,1.5 KG
S02073,O01502,2023-04-06,2023/04/15,Delivered,4000.0,3kg
S02074,O01229,2023/03/24,29-03-2023,In Transit,4500.0,2000g
S02075,O02323,25-05-2023,2023/05/28,In Transit,4000.0,2000g
S02076,O02315,2023-08-13,21-08-2023,In Transit,5000.0,-1kg
S02077,O03210,2023/10/13,2023/10/23,In Transit,4000.0,2kg
S02078,O03079,2023/03/03,2023/03/10,Delivered,4000.0,-1kg
S02079,O03078,13-02-2023,2023/02/16,Returned,4000.0,2kg
S02080,O04461,2023/09/10,2023-09-18,Returned,5000.0,1.5 KG
S02081,O04098,2023-02-09,,Delivered,,1.5 KG
S02082,O02589,12-10-2023,,In Transit,5000.0,2kg
S02083,O01417,2023/07/19,,In Transit,5000.0,3kg
S02084,O01636,2023/04/09,12-04-2023,In Transit,4000.0,-1kg
S02085,O01501,2023/10/05,,In Transit,5000.0,2kg
S02086,O01374,2023-07-01,2023-07-04,In Transit,4000.0,1.5 KG
S02087,O00381,2023-10-16,2023/10/25,Returned,5000.0,1.5 KG
S02088,O02389,2023/09/04,11-09-2023,In Transit,,3kg
S02089,O01689,2023-01-14,,In Transit,4000.0,3kg
S02090,O02183,26-01-2023,30-01-2023,Delivered,4000.0,-1kg
S02091,O03406,2023/12/16,2023-12-21,In Transit,5000.0,3kg
S02092,O03119,2023/09/11,13-09-2023,In Transit,5000.0,3kg
S02093,O01256,2023/01/02,2023/01/07,In Transit,4500.0,1.5 KG
S02094,O04201,2023/06/22,,In Transit,5000.0,2000g
S02095,O03302,2023/10/04,2023/10/10,Delivered,4500.0,2kg
S02096,O00812,2023-01-25,2023/01/31,In Transit,,1.5 KG
S02097,O01140,2023-06-23,2023-06-29,Delivered,4500.0,3kg
S02098,O02035,02-03-2023,2023-03-05,In Transit,4500.0,2000g
S02099,O04670,2023-07-07,2023/07/08,Delivered,,3kg
S02100,O02598,07-10-2023,,In Transit,,-1kg
S02101,O01216,2023/05/02,10-05-2023,Returned,4000.0,3kg
S02102,O00089,16-08-2023,2023-08-18,Returned,5000.0,-1kg
S02103,O03491,2023/04/03,11-04-2023,Delivered,5000.0,-1kg
S02104,O01709,2023/08/27,2023/08/30,Delivered,,-1kg
S02105,O02246,30-09-2023,,Delivered,4500.0,2000g
S02106,O02487,2023/05/09,,Delivered,5000.0,3kg
S02107,O02966,2023/07/15,2023/07/21,In Transit,4500.0,2kg
S02108,O05236,2023/05/19,2023-05-22,In Transit,,2kg
S02109,O01095,11-03-2023,2023-03-15,Delivered,,2000g
S02110,O04186,2023/11/21,2023-11-28,Returned,5000.0,2000g
S02111,O04414,10-05-2023,2023-05-11,Returned,4500.0,1.5 KG
S02112,O02763,10-12-2023,2023/12/18,Delivered,5000.0,-1kg
S02113,O01314,2023-08-05,2023/08/07,Returned,4500.0,2000g
S02114,O03252,13-04-2023,15-04-2023,Returned,,2kg
S02115,O01470,2023/08/04,2023/08/13,Returned,,2000g
S02116,O02744,16-09-2023,2023/09/20,Returned,,3kg
S02117,O04190,2023/02/11,2023/02/18,Delivered,,2000g
S02118,O00639,2023/02/23,04-03-2023,In Transit,4500.0,-1kg
S02119,O01590,2023/04/03,,In Transit,4500.0,2000g
S02120,O02605,2023/08/25,02-09-2023,Delivered,,2kg
S02121,O04267,2023/11/23,2023/11/29,Returned,4000.0,2000g
S02122,O04426,2023/07/11,2023-07-16,Delivered,,2000g
S02123,O02524,2023/02/12,14-02-2023,In Transit,4500.0,1.5 KG
S02124,O03873,2023-08-21,,Returned,4500.0,-1kg
S02125,O01325,2023/07/19,2023/07/29,Delivered,5000.0,2000g
S02126,O01030,2023-08-19,2023-08-29,Delivered,4500.0,2000g
S02127,O03260,2023/05/02,09-05-2023,Returned,,2kg
S02128,O03274,2023/12/18,2023-12-23,Delivered,4000.0,-1kg
S02129,O02742,2023-06-18,2023/06/27,Returned,4000.0,1.5 KG
S02130,O01857,2023/12/01,,Delivered,4000.0,2000g
S02131,O02339,2023/09/19,2023-09-29,Returned,4000.0,2kg
S02132,O03226,08-08-2023,12-08-2023,Returned,,2kg
S02133,O00286,2023-10-18,,Returned,5000.0,2kg
S02134,O00321,2023/01/11,14-01-2023,In Transit,,2kg
S02135,O03821,2023/10/15,,Returned,,2000g
S02136,O02526,2023-12-22,01-01-2024,Delivered,,-1kg
S02137,O03391,2023/06/26,,Returned,4500.0,1.5 KG
S02138,O02903,2023-02-01,2023/02/04,Delivered,4500.0,1.5 KG
S02139,O03018,2023-04-14,24-04-2023,Delivered,,-1kg
S02140,O03230,2023-03-01,2023/03/06,Delivered,4000.0,3kg
S02141,O00203,26-02-2023,2023/02/27,Delivered,5000.0,-1kg
S02142,O03776,2023/05/31,2023-06-01,In Transit,,2000g
S02143,O04706,2023-03-01,07-03-2023,Returned,4000.0,2kg
S02144,O01081,2023/04/15,2023-04-21,In Transit,,-1kg
S02145,O01417,2023-02-22,2023/02/27,Delivered,4000.0,-1kg
S02146,O02854,23-02-2023,2023/03/02,Returned,,-1kg
S02147,O04327,2023-12-17,2023/12/20,Returned,,1.5 KG
S02148,O01070,2023-08-16,2023/08/17,In Transit,,1.5 KG
S02149,O02947,2023-07-07,2023-07-08,Delivered,5000.0,2000g
S02150,O04850,2023-10-29,04-11-2023,Returned,4500.0,1.5 KG
S02151,O00061,12-02-2023,19-02-2023,Returned,,2kg
S02152,O02758,16-11-2023,2023/11/21,Returned,5000.0,2000g
S02153,O02564,2023-03-17,2023-03-19,Delivered,4000.0,3kg
S02154,O04466,2023-12-08,2023-12-16,Returned,,2kg
S02155,O02359,2023-03-09,,Delivered,5000.0,2000g
S02156,O03336,05-10-2023,2023-10-13,Delivered,5000.0,2kg
S02157,O04311,26-05-2023,2023-06-01,In Transit,4500.0,-1kg
S02158,O04237,2023-07-16,2023/07/19,Delivered,4500.0,2000g
S02159,O02320,18-02-2023,19-02-2023,In Transit,4000.0,3kg
S02160,O01176,2023/11/14,2023-11-21,In Transit,5000.0,-1kg
S02161,O02057,2023-12-14,2023/12/22,Delivered,4500.0,3kg
S02162,O01539,2023/10/15,2023/10/25,In Transit,5000.0,-1kg
